$KSXT,20200428055700.40,108.92209758,34.19342569,439.3243,7.40,-0.27,339.36,0.017,0.00,3,3,20,18,-1.460,-2.374,0.007,-0.006,0.016,0.028,,,*36
$KSXT,20200428055700.50,108.92209762,34.19342568,439.3229,7.23,-0.16,1.19,0.013,0.00,3,3,20,18,-1.457,-2.375,0.006,0.000,0.013,0.040,,,*11
$KSXT,20200428055700.60,108.92209760,34.19342568,439.3191,7.26,0.06,97.24,0.012,0.00,3,3,20,18,-1.458,-2.375,0.002,0.012,-0.002,-0.002,,,*07
$KSXT,20200428055700.70,108.92209758,34.19342568,439.3242,7.35,0.00,168.50,0.003,0.00,3,3,20,18,-1.461,-2.375,0.007,0.001,-0.003,0.026,,,*11
$KSXT,20200428055700.80,108.92209759,34.19342568,439.3239,7.30,-0.08,84.00,0.008,0.00,3,3,20,18,-1.459,-2.375,0.007,0.008,0.001,0.019,,,*2F
$KSXT,20200428055700.90,108.92209756,34.19342569,439.3228,7.37,0.09,304.39,0.006,0.00,3,3,20,18,-1.462,-2.374,0.006,-0.005,0.003,0.016,,,*11
$KSXT,20200428055701.00,108.92209759,34.19342568,439.3248,7.26,-0.05,60.76,0.006,0.00,3,3,20,18,-1.459,-2.375,0.008,0.005,0.003,0.026,,,*23
$KSXT,20200428055701.10,108.92209758,34.19342569,439.3241,7.34,0.11,19.97,0.006,0.00,3,3,20,18,-1.460,-2.374,0.007,0.002,0.006,0.023,,,*02
$KSXT,20200428055701.20,108.92209758,34.19342569,439.3257,7.26,0.06,18.74,0.006,0.00,3,3,20,18,-1.460,-2.374,0.009,0.002,0.005,0.030,,,*00
$KSXT,20200428055701.30,108.92209756,34.19342569,439.3276,7.38,-0.16,294.79,0.007,0.00,3,3,20,18,-1.462,-2.374,0.011,-0.006,0.003,0.039,,,*38
$KSXT,20200428055701.40,108.92209759,34.19342569,439.3194,7.29,0.30,348.67,0.007,0.00,3,3,20,18,-1.459,-2.374,0.002,-0.001,0.007,-0.010,,,*36
$KSXT,20200428055701.50,108.92209759,34.19342569,439.3214,7.28,-0.12,191.49,0.003,0.00,3,3,20,18,-1.460,-2.374,0.004,-0.001,-0.003,-0.005,,,*3F
$KSXT,20200428055701.60,108.92209759,34.19342568,439.3191,7.22,0.14,155.69,0.016,0.00,3,3,20,18,-1.459,-2.375,0.002,0.007,-0.015,-0.036,,,*3D
$KSXT,20200428055701.70,108.92209758,34.19342569,439.3220,7.34,-0.11,146.00,0.009,0.00,3,3,20,18,-1.461,-2.373,0.005,0.005,-0.007,-0.039,,,*1D
$KSXT,20200428055701.80,108.92209757,34.19342568,439.3218,7.30,0.08,208.95,0.003,0.00,3,3,20,18,-1.461,-2.375,0.005,-0.001,-0.002,-0.016,,,*1E
$KSXT,20200428055701.90,108.92209757,34.19342569,439.3225,7.30,-0.01,247.60,0.003,0.00,3,3,20,18,-1.461,-2.374,0.006,-0.003,-0.001,-0.023,,,*30
$KSXT,20200428055702.00,108.92209756,34.19342569,439.3213,7.33,-0.02,241.56,0.013,0.00,3,3,20,18,-1.462,-2.374,0.004,-0.012,-0.006,-0.012,,,*38
$KSXT,20200428055702.10,108.92209756,34.19342568,439.3242,7.29,-0.11,280.25,0.003,0.00,3,3,20,18,-1.462,-2.375,0.007,-0.003,0.001,-0.017,,,*10
$KSXT,20200428055702.20,108.92209757,34.19342569,439.3241,7.29,-0.02,199.73,0.001,0.00,3,3,20,18,-1.461,-2.374,0.007,-0.000,-0.001,0.001,,,*1E
$KSXT,20200428055702.30,108.92209755,34.19342569,439.3262,7.31,-0.11,273.82,0.007,0.00,3,3,20,18,-1.463,-2.374,0.009,-0.007,0.000,0.002,,,*3C
$KSXT,20200428055702.40,108.92209759,34.19342568,439.3206,7.28,0.03,147.62,0.009,0.00,3,3,20,18,-1.459,-2.375,0.004,0.005,-0.008,-0.013,,,*34
$KSXT,20200428055702.50,108.92209758,34.19342568,439.3213,7.31,-0.07,221.26,0.009,0.00,3,3,20,18,-1.460,-2.375,0.004,-0.006,-0.007,-0.006,,,*3D
$KSXT,20200428055702.60,108.92209760,34.19342567,439.3190,7.29,-0.15,151.22,0.020,0.00,3,3,20,18,-1.459,-2.376,0.002,0.010,-0.018,-0.024,,,*18
$KSXT,20200428055702.70,108.92209759,34.19342568,439.3160,7.27,0.11,165.90,0.019,0.00,3,3,20,18,-1.459,-2.375,-0.001,0.005,-0.018,-0.031,,,*1D
$KSXT,20200428055702.80,108.92209759,34.19342566,439.3170,7.27,0.10,155.73,0.024,0.00,3,3,20,18,-1.459,-2.377,-0.000,0.010,-0.022,-0.035,,,*16
$KSXT,20200428055702.90,108.92209759,34.19342566,439.3174,7.30,-0.01,151.92,0.018,0.00,3,3,20,18,-1.459,-2.377,0.000,0.008,-0.016,-0.025,,,*1E
$KSXT,20200428055703.00,108.92209759,34.19342566,439.3170,7.33,-0.18,172.13,0.016,0.00,3,3,20,18,-1.459,-2.377,-0.000,0.002,-0.016,-0.024,,,*39
$KSXT,20200428055703.10,108.92209760,34.19342566,439.3166,7.27,0.00,146.77,0.015,0.00,3,3,20,18,-1.459,-2.377,-0.000,0.008,-0.012,-0.023,,,*1B
$KSXT,20200428055703.20,108.92209760,34.19342564,439.3183,7.24,-0.00,152.95,0.011,0.00,3,3,20,18,-1.458,-2.379,0.001,0.005,-0.010,-0.004,,,*1B
$KSXT,20200428055703.30,108.92209759,34.19342566,439.3191,7.27,0.06,176.95,0.011,0.00,3,3,20,18,-1.459,-2.378,0.002,0.001,-0.011,-0.004,,,*39
$KSXT,20200428055703.40,108.92209760,34.19342566,439.3188,7.31,0.08,160.79,0.010,0.00,3,3,20,18,-1.458,-2.378,0.002,0.003,-0.009,-0.008,,,*37
$KSXT,20200428055703.50,108.92209759,34.19342566,439.3193,7.30,-0.03,104.72,0.013,0.00,3,3,20,18,-1.459,-2.377,0.002,0.013,-0.003,-0.022,,,*16
$KSXT,20200428055703.60,108.92209759,34.19342568,439.3206,7.30,-0.14,335.24,0.009,0.00,3,3,20,18,-1.459,-2.375,0.004,-0.004,0.008,0.028,,,*34
$KSXT,20200428055703.70,108.92209760,34.19342566,439.3198,7.28,-0.01,132.09,0.006,0.00,3,3,20,18,-1.458,-2.378,0.003,0.004,-0.004,0.014,,,*35
$KSXT,20200428055703.80,108.92209759,34.19342567,439.3201,7.34,-0.07,118.63,0.002,0.00,3,3,20,18,-1.459,-2.376,0.003,0.002,-0.001,0.015,,,*34
$KSXT,20200428055703.90,108.92209760,34.19342568,439.3216,7.28,-0.09,107.43,0.004,0.00,3,3,20,18,-1.459,-2.375,0.005,0.003,-0.001,0.012,,,*3C
$KSXT,20200428055704.00,108.92209759,34.19342566,439.3216,7.29,-0.10,168.10,0.009,0.00,3,3,20,18,-1.459,-2.377,0.005,0.002,-0.009,0.015,,,*31
$KSXT,20200428055704.10,108.92209759,34.19342567,439.3234,7.28,-0.05,354.38,0.002,0.00,3,3,20,18,-1.459,-2.376,0.006,-0.000,0.002,0.003,,,*34
$KSXT,20200428055704.20,108.92209760,34.19342566,439.3247,7.31,-0.21,247.96,0.003,0.00,3,3,20,18,-1.458,-2.377,0.008,-0.003,-0.001,0.023,,,*11
$KSXT,20200428055704.30,108.92209760,34.19342566,439.3191,7.20,0.13,42.37,0.001,0.00,3,3,20,18,-1.458,-2.377,0.002,0.000,0.001,-0.003,,,*2C
$KSXT,20200428055704.40,108.92209759,34.19342566,439.3181,7.36,-0.22,333.09,0.009,0.00,3,3,20,18,-1.459,-2.377,0.001,-0.004,0.008,-0.009,,,*10
$KSXT,20200428055704.50,108.92209761,34.19342567,439.3153,7.28,0.05,17.28,0.007,0.00,3,3,20,18,-1.458,-2.376,-0.002,0.002,0.007,-0.019,,,*00
$KSXT,20200428055704.60,108.92209760,34.19342567,439.3197,7.25,0.11,358.26,0.005,0.00,3,3,20,18,-1.459,-2.376,0.003,-0.000,0.005,-0.003,,,*3D
$KSXT,20200428055704.70,108.92209761,34.19342569,439.3181,7.29,0.02,315.62,0.013,0.00,3,3,20,18,-1.458,-2.374,0.001,-0.009,0.010,-0.007,,,*3C
$KSXT,20200428055704.80,108.92209760,34.19342569,439.3217,7.25,-0.04,3.14,0.004,0.00,3,3,20,18,-1.458,-2.374,0.005,0.000,0.004,0.002,,,*17
$KSXT,20200428055704.90,108.92209759,34.19342568,439.3215,7.37,-0.22,310.99,0.007,0.00,3,3,20,18,-1.459,-2.375,0.004,-0.005,0.005,-0.001,,,*19
